# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2010 по 30.07.2010, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"09.06.2010 06:00";"11.8";"741.0";"760.9";"";"95";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"11.0";"";"";"Поверхность почвы влажная.";"";"";"";
"09.06.2010 03:00";"13.4";"740.5";"760.2";"";"87";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"11.3";"";"";"";"";"";"";
"09.06.2010 00:00";"16.3";"740.0";"759.5";"";"73";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"";"";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"11.5";"";"";"";"";"";"";
"08.06.2010 21:00";"18.4";"739.1";"758.5";"";"66";"Ветер, дующий с севера";"1";"";"";"60%.";" ";"";"";"";"22.8";"";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"15.0";"11.9";"";"";"";"";"";"";
"08.06.2010 18:00";"21.4";"738.3";"757.4";"";"53";"Ветер, дующий с западо-юго-запада";"2";"";"10";"70 – 80%.";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"40%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"15.0";"11.5";"";"";"";"";"";"";
"08.06.2010 15:00";"21.6";"737.7";"756.8";"";"53";"Ветер, дующий с запада";"2";"";"";"60%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"60%.";"1000-1500";"";"";"15.0";"11.5";"";"";"";"";"";"";
"08.06.2010 12:00";"21.6";"737.2";"756.4";"";"55";"Ветер, дующий с запада";"2";"";"";"60%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"60%.";"1000-1500";"";"";"15.0";"12.2";"";"";"";"";"";"";
"08.06.2010 09:00";"19.4";"736.4";"755.6";"";"84";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"16.4";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"70 – 80%.";"1000-1500";"";"";"10.0";"16.6";"2.0";"12";"Поверхность почвы влажная.";"";"";"";
"08.06.2010 06:00";"16.4";"736.0";"755.5";"";"90";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"14.7";"2.0";"9";"Поверхность почвы влажная.";"";"";"";
"08.06.2010 03:00";"17.4";"735.8";"755.2";"";"90";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"15.7";"";"";"";"";"";"";
"08.06.2010 00:00";"20.6";"736.0";"755.2";"";"61";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"12.8";"";"";"";"";"";"";
"07.06.2010 21:00";"22.4";"736.6";"755.7";"";"52";"Ветер, дующий с юго-юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"24.0";"";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"15.0";"12.0";"";"";"";"";"";"";
"07.06.2010 18:00";"23.2";"737.6";"756.5";"";"46";"Ветер, дующий с юга";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"1000-1500";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"15.0";"11.0";"";"";"";"";"";"";
