# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2015 по 31.12.2015, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"10.12.2015 18:00";"2.7";"751.7";"773.5";"0.2";"86";"Ветер, дующий с юго-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"0.5";"";"";"";"";"";"";
"10.12.2015 15:00";"3.1";"751.5";"773.2";"-0.4";"82";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"0.3";"";"";"";"";"";"";
"10.12.2015 12:00";"1.8";"751.9";"773.7";"0.9";"94";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"8.0";"0.9";"";"";"";"";"";"";
"10.12.2015 09:00";"1.1";"751.0";"772.9";"0.9";"95";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";"Дымка. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-2.2";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"6.0";"0.4";"Следы осадков";"12";"";"";"";"";
"10.12.2015 06:00";"-0.1";"750.1";"772.0";"0.2";"94";"Ветер, дующий с запада";"1";"";"";"100%.";"Морось (незамерзающая) или снежные зерна неливневые. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"3.2";"-1.0";"";"";"";"";"";"";
"10.12.2015 03:00";"-0.9";"749.9";"771.9";"-0.7";"88";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"8.0";"-2.6";"";"";"";"";"";"";
"10.12.2015 00:00";"-1.5";"750.6";"772.6";"-0.4";"91";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"9.0";"-2.8";"";"";"";"";"";"";
"09.12.2015 21:00";"-2.2";"751.0";"773.2";"-0.6";"91";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";" ";"";"";"";"-1.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"10.0";"-3.5";"";"";"";"";"";"";
"09.12.2015 18:00";"-2.0";"751.6";"773.8";"-1.0";"90";"Ветер, дующий с юга";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"10.0";"-3.5";"";"";"";"";"";"";
"09.12.2015 15:00";"-1.8";"752.6";"774.7";"-1.3";"90";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"10.0";"-3.3";"";"";"";"";"";"";
"09.12.2015 12:00";"-1.5";"753.9";"776.1";"-0.7";"90";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"10.0";"-3.0";"";"";"";"";"";"";
"09.12.2015 09:00";"-2.0";"754.6";"776.8";"-0.9";"93";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-2.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"8.0";"-3.0";"";"";"";"";"";"";
"09.12.2015 06:00";"-1.8";"755.5";"777.7";"-0.6";"95";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"4.4";"-2.5";"";"";"";"";"";"";
